,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,zipcode,property_type,room_type,bathrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,instant_bookable,cancellation_policy,senti_score,walk_score
1010,133.0,1,4.0,1,94107,2,2,1.0,2.0,1,0.0,45.0,1,0,2,0.7745507163323777,85
1011,170.0,0,1.0,1,94110,1,1,1.0,2.0,1,0.0,125.0,3,1,1,0.7241067929593654,99
1012,96.0,1,1.0,1,94131,1,2,1.0,1.0,1,0.0,40.0,4,0,3,0.7661100502512558,71
1013,120.0,1,2.0,1,94110,1,1,1.0,1.0,1,200.0,100.0,30,0,1,0.7241067929593654,99
1014,150.0,1,1.0,1,94127,2,1,1.0,1.0,1,0.0,40.0,3,0,1,0.8162573333333331,28
1015,194.0,0,1.0,1,94133,1,1,1.0,2.0,1,500.0,120.0,7,1,1,0.7116375,98
1016,100.0,1,1.0,1,94110,1,1,1.0,1.0,1,0.0,45.0,2,0,3,0.7423741721854298,99
1017,325.0,0,1.0,1,94107,1,1,1.5,2.0,1,400.0,100.0,180,0,1,0.7241067929593654,85
1018,100.0,1,3.0,1,94102,1,1,2.0,1.0,1,1000.0,75.0,30,0,2,0.9747111111111112,97
1019,192.0,0,35.0,1,94123,2,1,1.0,2.0,1,2500.0,300.0,30,0,1,0.5532,97
1020,148.0,0,35.0,1,94109,1,1,1.0,1.0,1,2500.0,250.0,30,0,1,0.90285,100
1021,375.0,0,2.0,1,94117,1,1,1.5,4.0,1,250.0,180.0,3,0,2,0.7363541666666666,97
1022,310.0,0,1.0,1,94110,1,1,1.0,1.0,1,0.0,125.0,30,0,1,0.7370871794871796,99
1023,133.0,1,4.0,1,94107,2,2,1.0,1.0,1,0.0,45.0,1,0,2,0.7682504531722046,85
1024,175.0,1,1.0,1,94114,2,1,1.0,1.0,1,0.0,60.0,3,0,3,0.8250415760869564,97
1025,80.0,0,2.0,1,94131,1,2,1.0,1.0,1,500.0,125.0,7,0,1,0.7241067929593654,71
1026,675.0,1,1.0,1,94123,2,1,1.5,4.0,1,1000.0,0.0,3,0,1,0.8201846153846154,97
1027,850.0,0,1.0,1,94114,2,1,3.5,3.0,1,850.0,200.0,30,0,1,0.7517275000000001,97
1028,300.0,1,1.0,1,94107,2,1,1.0,3.0,1,250.0,150.0,3,1,1,0.7249266666666667,85
1029,304.0,0,35.0,1,94109,2,1,2.5,3.0,1,5000.0,375.0,30,0,1,0.85255,100
1030,119.0,1,1.0,1,94110,1,2,1.0,1.0,1,0.0,50.0,3,0,2,0.7741771653543308,99
1031,99.0,1,1.0,1,94114,1,2,1.0,1.0,1,0.0,49.0,1,0,2,0.7492095693779909,97
1032,185.0,1,1.0,1,94114,1,1,1.0,1.0,1,250.0,100.0,30,0,2,0.8472508474576272,97
1033,400.0,0,1.0,1,94117,1,1,2.0,4.0,1,600.0,150.0,4,0,1,0.7856631578947372,97
1034,39.0,1,6.0,1,94112,4,2,2.0,1.0,1,500.0,55.0,30,0,3,0.7241067929593654,87
1035,200.0,0,2.0,1,94117,1,1,1.5,2.0,1,0.0,100.0,3,0,3,0.7467705882352941,97
1036,300.0,0,1.0,1,94117,1,1,1.5,2.0,1,500.0,150.0,30,0,2,0.8582904761904759,97
1037,250.0,0,1.0,1,94110,1,2,2.0,2.0,1,500.0,75.0,2,0,2,0.8051652173913041,99
1038,199.0,0,1.0,1,94115,1,1,1.0,1.0,1,250.0,95.0,2,0,2,0.7422691964285714,98
1039,425.0,1,3.0,1,94131,2,2,1.0,2.0,1,800.0,200.0,3,1,1,0.836,71
1040,160.0,0,1.0,1,94117,1,1,1.0,1.0,1,600.0,150.0,31,0,1,0.7241067929593654,97
1041,675.0,0,1.0,1,94114,2,1,1.0,3.0,1,775.0,250.0,5,0,1,0.7929999999999999,97
1042,148.0,0,35.0,1,94109,2,1,1.0,1.0,1,2500.0,250.0,30,0,1,0.8473111111111112,100
1043,72.0,1,2.0,1,94110,2,2,1.0,1.0,1,200.0,45.0,1,1,1,0.7115189024390242,99
1044,229.0,1,1.0,1,94114,1,1,1.0,2.0,1,0.0,50.0,2,0,1,0.7822645320197045,97
1045,86.0,0,1.0,1,94109,1,1,1.0,1.0,1,300.0,150.0,30,1,1,0.4712884615384615,100
1046,180.0,0,3.0,1,94109,1,1,1.0,1.0,1,0.0,60.0,30,0,2,0.7876747826086954,100
1047,224.0,0,2.0,1,94124,2,1,1.0,3.0,1,200.0,110.0,1,0,1,0.6945923076923077,84
1048,260.0,1,2.0,1,94117,1,1,1.5,4.0,1,2000.0,200.0,30,0,1,0.58273,97
1049,178.0,1,1.0,1,94131,1,1,1.0,2.0,1,500.0,250.0,30,0,2,0.8533222222222221,71
1050,95.0,1,4.0,1,94110,1,2,1.0,2.0,1,100.0,0.0,5,1,2,0.7726915384615384,99
1051,117.0,1,1.0,1,94112,1,1,1.0,1.0,1,0.0,0.0,4,0,2,0.8167135135135138,87
1052,80.0,1,2.0,1,94131,1,2,1.0,1.0,1,150.0,75.0,3,0,2,0.7679571428571429,71
1053,141.0,1,2.0,1,94122,1,1,1.0,1.0,1,350.0,50.0,2,1,2,0.7532931034482755,93
1054,199.0,1,2.0,1,94122,1,1,1.0,1.0,1,350.0,50.0,3,1,2,0.7367397993311035,93
1055,425.0,0,2.0,1,94110,1,1,2.0,3.0,1,500.0,105.0,30,0,2,0.8478163934426229,99
1056,120.0,0,1.0,1,94114,1,1,1.0,1.0,1,1500.0,150.0,30,0,1,0.824875,97
1057,200.0,0,1.0,1,94117,1,1,1.0,1.0,1,250.0,100.0,30,0,1,0.8486000000000001,97
1058,99.0,0,1.0,1,94122,1,1,1.0,1.0,1,0.0,25.0,3,1,2,0.7601101562499993,93
1059,165.0,1,1.0,1,94114,1,1,1.0,2.0,1,300.0,65.0,3,0,1,0.8019551948051948,97
1060,1250.0,1,1.0,1,94109,1,1,2.0,5.0,1,0.0,200.0,2,0,3,0.6248285714285714,100
1061,230.0,1,3.0,1,94102,1,1,2.0,4.0,1,1500.0,100.0,30,0,1,0.7710969696969696,97
1062,122.0,0,1.0,1,94123,1,1,1.0,1.0,1,350.0,150.0,30,0,1,0.4729125,97
1063,170.0,1,1.0,1,94103,1,1,1.0,1.0,1,250.0,45.0,2,0,2,0.7829011204481794,97
1064,375.0,0,1.0,1,94114,2,1,2.5,4.0,1,0.0,225.0,2,0,1,0.7538695652173913,97
1065,250.0,0,1.0,1,94118,1,1,1.0,4.0,1,500.0,150.0,3,0,1,0.838475,99
1066,164.0,1,1.0,1,94121,1,1,1.0,1.0,1,250.0,95.0,5,0,1,0.8153237499999998,92
1067,199.0,0,1.0,1,94103,1,1,1.0,1.0,1,200.0,75.0,30,0,1,0.7940763636363634,97
1068,295.0,1,3.0,1,94122,1,1,1.0,1.0,1,500.0,100.0,30,0,1,0.7542730769230768,93
1069,130.0,1,1.0,1,94114,2,2,1.0,1.0,1,500.0,60.0,3,0,2,0.7511585470085473,97
1070,129.0,1,1.0,1,94107,1,1,1.0,1.0,1,2000.0,80.0,30,1,2,0.8440730769230768,85
1071,150.0,0,1.0,1,94112,1,1,1.0,1.0,1,100.0,60.0,3,1,1,0.7035129032258063,87
1072,99.0,0,1.0,1,94102,2,1,1.0,2.0,1,350.0,119.0,30,0,2,0.7894343511450377,97
1073,265.0,1,2.0,1,94118,2,1,2.0,3.0,1,3000.0,200.0,30,0,2,0.7845266666666667,99
1074,400.0,0,2.0,1,94131,1,1,2.0,3.0,1,1000.0,250.0,31,0,1,0.4404,71
1075,99.0,1,2.0,1,94115,2,2,1.0,2.0,1,100.0,100.0,2,0,2,0.7530040358744395,98
1076,165.0,1,1.0,1,94103,2,1,1.0,1.0,1,500.0,88.0,3,0,2,0.7939803571428572,97
1077,495.0,1,3.0,1,94123,1,1,1.5,2.0,1,0.0,300.0,3,1,1,0.7901599999999999,97
1078,180.0,0,5.0,1,94117,1,1,3.0,2.0,1,1000.0,95.0,30,0,2,0.8283392857142856,97
1079,90.0,0,1.0,1,94110,1,2,1.0,1.0,1,100.0,20.0,30,0,2,0.86355,99
1080,165.0,0,0.0,1,94114,1,1,1.0,1.0,1,0.0,250.0,30,0,2,0.8556746478873235,97
1081,95.0,0,1.0,1,94107,1,2,1.0,1.0,1,300.0,70.0,30,0,1,0.7827136842105266,85
1082,135.0,0,21.0,1,94102,1,1,1.0,2.0,1,0.0,100.0,30,0,1,0.7961823529411763,97
1083,120.0,1,1.0,1,94110,2,2,1.5,1.0,1,500.0,50.0,2,1,2,0.8453225352112677,99
1084,450.0,1,1.0,1,94107,1,1,1.0,2.0,1,300.0,125.0,3,0,2,0.7935323076923079,85
1085,150.0,1,1.0,1,94116,1,1,1.0,4.0,1,150.0,60.0,2,0,2,0.6973274193548384,84
1086,117.0,0,3.0,1,94122,1,1,1.0,2.0,1,1000.0,200.0,90,0,1,0.9274,93
1087,77.0,0,1.0,1,94103,1,2,1.0,1.0,1,0.0,100.0,45,1,1,0.32815,97
1088,109.0,0,14.0,1,94123,3,2,1.0,1.0,1,500.0,0.0,1,1,2,0.6929916666666663,97
1089,129.0,0,14.0,1,94123,3,2,1.0,2.0,1,200.0,0.0,1,1,2,0.6492438931297703,97
1090,225.0,0,1.0,1,94112,1,1,2.0,1.0,1,1000.0,250.0,30,0,2,0.5782766666666668,87
1091,209.0,0,1.0,1,94116,2,1,1.0,2.0,1,200.0,89.0,1,1,1,0.6981333333333338,84
1092,1500.0,1,4.0,1,94115,2,1,3.5,8.0,1,2500.0,500.0,2,1,2,0.7730166666666666,98
1093,550.0,0,1.0,1,94133,1,1,2.0,4.0,1,250.0,150.0,30,1,1,0.0952,98
1094,175.0,1,4.0,1,94115,2,2,1.0,1.0,1,0.0,30.0,3,0,2,0.8062022346368711,98
1095,129.0,0,14.0,1,94123,3,2,1.0,2.0,1,200.0,0.0,1,1,2,0.6252981981981979,97
1096,155.0,1,1.0,1,94115,1,2,1.0,1.0,1,1000.0,80.0,4,0,2,0.7241067929593654,98
1097,210.0,1,1.0,1,94124,2,1,1.0,2.0,1,500.0,59.0,31,1,1,0.7241067929593654,84
1098,155.0,0,6.0,1,94112,1,1,1.0,2.0,1,0.0,50.0,2,0,3,0.7044334117647062,87
1099,225.0,1,2.0,1,94117,2,1,1.0,2.0,1,0.0,100.0,4,0,2,0.8018569767441863,97
1100,210.0,0,0.0,1,94114,1,1,1.0,1.0,1,0.0,100.0,5,0,1,0.9253,97
1101,275.0,0,1.0,1,94112,2,1,1.5,4.0,1,5000.0,275.0,30,0,1,0.7340398058252424,87
1102,175.0,0,1.0,1,94118,1,1,1.0,2.0,1,250.0,100.0,30,0,1,0.745770909090909,99
1103,1200.0,0,2.0,1,94115,1,1,2.0,2.0,1,150.0,50.0,1,0,2,0.9645666666666668,98
1104,119.0,1,6.0,1,94110,2,2,1.0,1.0,1,500.0,50.0,2,1,2,0.7700112903225806,99
1105,139.0,1,2.0,1,94110,2,2,2.0,2.0,1,500.0,60.0,2,1,2,0.7367428044280443,99
1106,220.0,1,1.0,1,94123,1,1,1.0,1.0,1,200.0,50.0,4,1,3,0.7176645161290323,97
1107,170.0,1,2.0,1,94117,1,1,1.0,1.0,1,500.0,160.0,30,0,1,0.7110083333333332,97
1108,123.0,1,2.0,1,94114,2,2,1.0,1.0,1,500.0,35.0,2,0,2,0.7834036649214661,97
1109,139.0,1,2.0,1,94110,2,2,2.0,2.0,1,500.0,60.0,2,1,2,0.7353728323699418,99
1110,140.0,1,1.0,1,94122,2,2,1.0,1.0,1,500.0,50.0,2,0,2,0.7719587677725119,93
1111,120.0,0,1.0,1,94110,1,1,1.0,1.0,1,100.0,90.0,30,0,1,0.800891275167785,99
1112,99.0,0,14.0,1,94123,3,2,1.0,1.0,1,500.0,0.0,1,1,2,0.6849499999999998,97
1113,249.0,0,1.0,1,94110,2,1,2.0,3.0,1,0.0,100.0,3,1,1,0.8056166666666668,99
1114,249.0,0,3.0,1,94133,1,1,1.0,2.0,1,700.0,230.0,30,0,1,0.7241067929593654,98
1115,145.0,1,8.0,1,94114,1,2,1.5,1.0,1,900.0,175.0,30,0,1,0.6679846938775509,97
1116,110.0,1,1.0,1,94116,1,1,1.0,1.0,1,250.0,80.0,2,0,2,0.7625834782608697,84
1117,110.0,1,1.0,1,94107,1,2,1.0,1.0,1,0.0,40.0,4,0,2,0.7452933333333337,85
1118,119.0,1,2.0,1,94114,2,2,1.0,1.0,1,500.0,35.0,2,0,2,0.7617924812030076,97
1119,141.0,0,2.0,1,94114,1,1,1.0,1.0,1,500.0,90.0,30,0,1,0.6124888888888891,97
1120,220.0,0,1.0,1,94121,1,1,1.0,1.0,1,500.0,300.0,30,0,1,0.7241067929593654,92
1121,150.0,0,1.0,1,94110,1,1,1.0,1.0,1,500.0,80.0,30,0,1,0.8251857142857145,99
1122,135.0,1,1.0,1,94109,1,1,1.0,1.0,1,1000.0,160.0,30,0,1,0.8878333333333335,100
1123,250.0,1,2.0,1,94110,1,1,2.0,2.0,1,300.0,150.0,3,0,1,0.7512263157894736,99
1124,80.0,0,1.0,1,94102,1,1,1.5,2.0,1,0.0,45.0,4,0,2,0.8631441176470588,97
1125,1100.0,1,4.0,1,94115,2,1,2.5,3.0,1,200.0,175.0,2,0,1,0.8626916666666667,98
1126,99.0,1,4.0,1,94114,1,2,1.0,2.0,1,250.0,75.0,4,0,1,0.7903930107526879,97
1127,135.0,0,2.0,1,94133,1,1,1.0,1.0,1,2000.0,100.0,30,1,1,0.8180089999999999,98
1128,199.0,0,3.0,1,94114,1,1,1.5,6.0,1,3300.0,300.0,30,1,1,0.7241067929593654,97
1129,195.0,0,2.0,1,94110,1,1,1.0,1.0,1,100.0,100.0,3,0,1,0.7883583333333334,99
1130,115.0,1,1.0,1,94124,1,1,1.0,1.0,1,250.0,75.0,3,0,1,0.7652342105263157,84
1131,90.0,1,2.0,1,94117,1,2,1.0,1.0,1,300.0,50.0,2,0,2,0.7506328124999997,97
1132,325.0,0,1.0,1,94123,1,1,2.0,2.0,1,1500.0,160.0,30,1,1,0.9211882352941176,97
1133,225.0,1,1.0,1,94122,2,1,1.0,1.0,1,500.0,100.0,3,0,2,0.7650734693877549,93
1134,240.0,0,2.0,1,94114,1,1,2.0,4.0,1,2000.0,125.0,30,0,1,0.9166384615384616,97
1135,104.0,0,2.0,1,94116,2,2,1.0,1.0,1,0.0,20.0,5,1,3,0.7241067929593654,84
1136,150.0,1,1.0,1,94122,2,1,1.0,2.0,1,350.0,50.0,2,1,2,0.7668173770491803,93
1137,100.0,1,2.0,1,94117,1,1,1.0,1.0,1,0.0,60.0,30,1,2,0.7566576687116557,97
1138,100.0,1,5.0,1,94122,1,1,1.0,1.0,1,1000.0,130.0,30,0,3,0.7109244444444446,93
1139,75.0,1,4.0,1,94114,2,2,1.0,1.0,1,100.0,25.0,1,0,1,0.7275829268292682,97
1140,150.0,1,2.0,1,94115,1,1,1.0,1.0,1,250.0,60.0,3,0,2,0.7964684542586745,98
1141,175.0,1,4.0,1,94103,2,2,1.0,1.0,1,0.0,100.0,4,0,1,0.8584222222222221,97
1142,160.0,0,3.0,1,94115,1,2,1.0,1.0,1,200.0,50.0,2,0,2,0.6695794871794872,98
1143,175.0,1,1.0,1,94122,1,1,1.0,2.0,1,500.0,80.0,2,0,2,0.6872140468227426,93
1144,199.0,1,1.0,1,94127,1,1,1.0,1.0,2,0.0,100.0,3,0,2,0.8080358823529413,28
1145,40.0,0,2.0,1,94102,4,2,2.0,1.0,1,500.0,120.0,30,1,3,0.7241067929593654,97
1146,158.0,0,1.0,1,94131,2,1,1.0,1.0,1,0.0,60.0,1,0,2,0.7241067929593654,71
1147,75.0,0,3.0,1,94112,1,1,1.0,1.0,1,500.0,140.0,30,0,1,0.9072,87
1148,199.0,0,1.0,1,94117,1,2,1.0,1.0,1,0.0,0.0,3,1,3,0.8377857142857144,97
1149,280.0,1,1.0,1,94118,2,1,1.0,2.0,1,0.0,100.0,2,0,1,0.7558875000000002,99
1150,170.0,0,0.0,1,94103,1,1,1.0,1.0,1,2000.0,0.0,30,1,3,0.7241067929593654,97
1151,169.0,1,32.0,1,94102,1,1,1.0,2.0,1,500.0,125.0,30,0,1,0.7241067929593654,97
1152,550.0,0,1.0,1,94107,2,1,2.0,4.0,1,500.0,150.0,2,0,2,0.8346375,85
1153,129.0,0,14.0,1,94123,3,2,1.0,2.0,1,200.0,0.0,1,1,2,0.6518074349442378,97
1154,155.0,1,1.0,1,94114,2,1,1.5,1.0,1,500.0,80.0,4,0,3,0.8231558823529415,97
1155,125.0,1,2.0,1,94112,1,1,1.0,2.0,1,0.0,60.0,3,1,2,0.8353890173410408,87
1156,135.0,0,1.0,1,94116,1,1,1.0,1.0,1,100.0,85.0,3,0,1,0.6501966666666666,84
1157,139.0,1,3.0,1,94115,2,2,1.0,1.0,1,350.0,30.0,1,1,2,0.7759555153707055,98
1158,134.0,0,35.0,1,94123,1,1,1.0,1.0,1,2500.0,225.0,30,0,1,0.8038000000000001,97
1159,199.0,1,5.0,1,94115,2,2,1.0,1.0,1,650.0,150.0,3,1,1,0.7889758620689652,98
1160,150.0,0,2.0,1,94131,1,1,1.0,1.0,1,500.0,150.0,30,1,2,0.81245,71
1161,95.0,1,25.0,1,94133,4,2,0.0,1.0,1,0.0,0.0,1,0,3,0.6836810218978095,98
1162,120.0,1,2.0,1,94112,2,2,1.0,1.0,1,0.0,10.0,1,0,3,0.6764528846153842,87
1163,1250.0,0,1.0,1,94115,2,1,2.5,4.0,1,2000.0,250.0,2,0,2,0.9031733333333332,98
1164,360.0,1,2.0,1,94117,2,1,2.5,3.0,1,500.0,225.0,2,1,1,0.7944513513513511,97
1165,130.0,1,1.0,1,94127,2,1,1.0,1.0,1,200.0,75.0,2,1,2,0.7593104651162786,28
1166,95.0,1,25.0,1,94133,4,2,0.0,1.0,1,0.0,0.0,1,0,3,0.6854188235294116,98
1167,139.0,1,3.0,1,94115,2,2,1.0,1.0,1,350.0,30.0,1,1,2,0.7862630909090915,98
1168,140.0,1,6.0,1,94114,1,1,1.0,1.0,1,1200.0,200.0,60,1,1,0.8549605263157896,97
1169,175.0,0,2.0,1,94110,2,2,1.0,1.0,1,0.0,50.0,2,0,2,0.7420179487179487,99
1170,110.0,0,21.0,1,94102,1,1,1.0,1.0,1,0.0,100.0,30,0,2,0.7854818181818182,97
1171,105.0,1,8.0,1,94114,1,2,1.5,1.0,1,700.0,175.0,30,0,1,0.7282772727272726,97
1172,155.0,1,8.0,1,94114,1,2,1.0,1.0,1,550.0,95.0,30,1,1,0.7783490566037734,97
1173,369.0,1,8.0,1,94114,1,2,2.5,5.0,1,2000.0,0.0,30,1,1,0.7215981132075472,97
1174,38.0,1,25.0,1,94133,4,3,10.0,4.0,1,0.0,0.0,1,0,3,0.667223793103448,98
1175,225.0,1,3.0,1,94115,1,1,1.0,3.0,1,500.0,175.0,2,1,1,0.6939213333333332,98
1176,155.0,0,1.0,1,94110,2,1,1.0,2.0,1,150.0,150.0,30,0,1,0.8517636363636364,99
1177,100.0,1,4.0,1,94112,1,1,1.0,2.0,1,150.0,100.0,31,0,1,0.7316973684210526,87
1178,260.0,1,1.0,1,94110,1,1,1.0,2.0,1,300.0,85.0,3,0,2,0.7241067929593654,99
1179,299.0,0,1.0,1,94110,1,1,1.0,1.0,1,500.0,75.0,2,0,1,0.8494999999999999,99
1180,65.0,1,2.0,1,94115,1,2,1.0,1.0,1,0.0,20.0,4,0,1,0.8283624999999999,98
1181,180.0,0,2.0,1,94114,1,1,1.0,1.0,1,1500.0,110.0,30,0,1,0.7403137931034485,97
1182,120.0,0,1.0,1,94131,1,1,1.0,2.0,1,500.0,125.0,1,0,1,0.6930802721088432,71
1183,350.0,1,1.0,1,94133,1,1,1.0,1.0,1,400.0,90.0,2,0,2,0.7840732758620691,98
1184,38.0,1,25.0,1,94133,4,3,10.0,4.0,1,0.0,0.0,1,0,3,0.700422887323943,98
1185,38.0,1,25.0,1,94110,4,3,10.0,4.0,1,0.0,0.0,1,0,3,0.6820744939271252,99
1186,38.0,1,25.0,1,94133,4,3,0.0,4.0,1,0.0,0.0,1,0,3,0.6788248979591834,98
1187,95.0,1,1.0,1,94124,1,1,1.0,2.0,1,0.0,20.0,2,1,1,0.7408393292682928,84
1188,290.0,1,2.0,1,94110,1,1,1.5,1.0,1,2000.0,100.0,4,0,2,0.7609861111111109,99
1189,249.0,1,2.0,1,94114,1,1,1.0,2.0,1,400.0,99.0,3,0,2,0.7727690322580643,97
1190,100.0,1,2.0,1,94103,1,2,1.0,1.0,1,0.0,20.0,3,0,2,0.864596031746032,97
1191,139.0,1,1.0,1,94110,1,1,1.0,2.0,1,200.0,55.0,2,0,2,0.8245946969696972,99
1192,195.0,0,2.0,1,94117,1,1,1.0,2.0,1,250.0,100.0,1,1,2,0.7477882352941175,97
1193,170.0,0,1.0,1,94133,1,1,1.0,1.0,1,200.0,100.0,5,0,1,0.7772744186046514,98
1194,99.0,1,1.0,1,94118,1,1,1.0,1.0,1,0.0,0.0,30,0,1,0.8816999999999999,99
1195,300.0,1,4.0,1,94110,1,1,2.0,4.0,1,0.0,100.0,3,0,1,0.7984339622641511,99
1196,176.0,1,3.0,1,94103,1,2,1.0,1.0,1,100.0,40.0,1,0,2,0.7458935714285714,97
1197,300.0,0,1.0,1,94115,2,1,2.0,3.0,1,250.0,100.0,2,1,2,0.7356409326424868,98
1198,60.0,0,18.0,1,94109,1,2,1.0,1.0,1,200.0,50.0,30,1,1,0.8862857142857143,100
1199,93.0,1,2.0,1,94122,1,2,1.0,1.0,1,0.0,50.0,2,1,2,0.7782861111111111,93
1200,500.0,1,32.0,1,94105,1,1,2.0,2.0,1,5000.0,150.0,180,0,1,0.7241067929593654,99
1201,97.0,1,3.0,1,94115,1,2,1.0,1.0,1,500.0,75.0,30,0,1,0.8669666666666666,98
1202,175.0,0,1.0,1,94110,2,1,1.0,1.0,1,0.0,150.0,1,0,1,0.8156230769230768,99
1203,215.0,1,1.0,1,94133,1,1,1.0,1.0,1,150.0,100.0,30,0,1,0.7708324175824169,98
1204,300.0,1,3.0,1,94127,2,1,1.5,2.0,1,0.0,175.0,2,0,2,0.8660882352941174,28
1205,175.0,1,2.0,1,94110,1,1,1.0,3.0,1,300.0,85.0,3,1,2,0.8085096676737161,99
1206,99.0,0,6.0,1,94110,1,1,1.0,1.0,1,750.0,245.0,30,0,1,0.7938285714285714,99
1207,290.0,1,1.0,1,94110,1,1,1.0,2.0,1,500.0,90.0,5,0,2,0.7971693877551018,99
1208,139.0,1,4.0,1,94134,1,1,1.0,4.0,1,150.0,80.0,2,1,2,0.7135269662921352,34
1209,150.0,1,2.0,1,94117,1,1,1.0,2.0,1,500.0,100.0,30,1,3,0.8704454545454545,97
1210,169.0,1,2.0,1,94110,1,2,1.5,1.0,1,1000.0,100.0,4,0,2,0.7855645161290322,99
1211,99.0,0,14.0,1,94123,3,2,1.0,1.0,1,200.0,0.0,1,1,2,0.6904956834532372,97
1212,109.0,0,14.0,1,94123,3,2,1.0,1.0,1,500.0,0.0,1,1,2,0.7319914893617018,97
1213,296.0,1,32.0,1,94107,1,1,2.5,3.0,1,500.0,175.0,365,0,1,0.8201999999999999,85
1214,150.0,0,1.0,1,94121,1,2,1.0,1.0,2,0.0,0.0,1,0,3,0.8724700000000001,92
1215,130.0,1,1.0,1,94114,1,2,1.0,1.0,1,0.0,80.0,3,0,2,0.8219703296703291,97
1216,200.0,0,1.0,1,94109,1,1,1.0,1.0,1,0.0,50.0,1,0,3,0.7241067929593654,100
1217,70.0,0,3.0,1,94112,2,2,1.0,1.0,1,250.0,20.0,2,0,1,0.7559894736842105,87
1218,62.0,1,6.0,1,94124,2,2,1.5,1.0,1,350.0,35.0,30,0,1,0.7740468749999999,84
1219,220.0,0,1.0,1,94131,1,1,1.0,1.0,1,0.0,70.0,5,0,1,0.7841700000000001,71
1220,59.0,1,3.0,1,94112,2,2,1.5,1.0,1,0.0,39.0,2,0,2,0.7924457627118642,87
1221,251.0,1,1.0,1,94123,1,1,1.5,2.0,1,300.0,120.0,30,1,2,0.7353460674157299,97
1222,140.0,1,2.0,1,94131,1,1,1.0,2.0,1,0.0,45.0,1,0,1,0.7783008902077151,71
1223,575.0,1,2.0,1,94131,2,1,2.5,3.0,1,400.0,160.0,3,1,1,0.8353944444444443,71
1224,99.0,0,2.0,1,94103,1,1,1.0,1.0,1,500.0,150.0,30,0,2,0.7838578947368419,97
1225,38.0,1,25.0,1,94133,4,3,10.0,4.0,1,0.0,0.0,1,0,3,0.6487244635193127,98
1226,195.0,0,1.0,1,94114,2,1,2.0,4.0,1,500.0,80.0,3,1,1,0.8321833333333332,97
1227,139.0,1,2.0,1,94117,1,1,1.0,1.0,1,300.0,50.0,2,0,2,0.7862697580645159,97
1228,150.0,1,1.0,1,94110,1,1,1.0,1.0,1,500.0,150.0,30,0,2,0.7684807174887892,99
1229,110.0,1,3.0,1,94117,2,2,1.0,1.0,1,0.0,15.0,2,0,2,0.8146000000000003,97
1230,100.0,0,1.0,1,94116,1,2,1.0,1.0,1,500.0,20.0,2,1,1,0.7120831081081082,84
1231,230.0,0,91.0,1,94103,1,1,1.0,1.0,1,0.0,250.0,30,0,1,0.8527444444444445,97
1232,301.0,0,91.0,1,94133,1,1,1.0,2.0,1,0.0,300.0,30,0,1,0.7087249999999999,98
1233,99.0,1,3.0,1,94117,2,2,3.0,1.0,1,0.0,30.0,1,1,2,0.6877008810572685,97
1234,60.0,0,4.0,1,94110,2,2,1.0,2.0,1,1876.0,60.0,1,0,1,0.6880065217391307,99
1235,350.0,0,1.0,1,94127,2,1,3.0,6.0,1,600.0,150.0,4,0,1,0.8440454545454545,28
1236,250.0,0,1.0,1,94107,1,1,1.0,1.0,1,0.0,120.0,2,0,2,0.826892,85
1237,62.0,1,4.0,1,94122,2,2,1.0,1.0,1,0.0,50.0,1,1,2,0.6764745098039214,93
1238,180.0,0,1.0,1,94114,1,1,1.0,2.0,1,300.0,80.0,2,0,2,0.7381752727272728,97
1239,439.0,1,2.0,1,94110,2,1,2.0,2.0,1,1000.0,90.0,2,0,1,0.7868709677419355,99
1240,150.0,1,2.0,1,94110,2,1,1.0,2.0,1,150.0,125.0,30,1,2,0.8109517241379308,99
1241,155.0,1,3.0,1,94131,2,2,1.0,0.0,1,100.0,60.0,7,0,1,0.7241067929593654,71
1242,64.0,1,2.0,1,94110,2,2,1.0,1.0,1,0.0,0.0,30,0,3,0.394775,99
1243,224.0,0,1.0,1,94103,1,1,1.0,1.0,1,0.0,70.0,2,0,2,0.8488222222222219,97
1244,250.0,1,1.0,1,94114,1,1,1.0,1.0,1,500.0,80.0,3,0,2,0.7163292682926828,97
1245,120.0,1,3.0,1,94117,2,2,1.0,1.0,1,0.0,20.0,2,0,2,0.7981853448275862,97
1246,550.0,1,3.0,1,94123,1,1,1.5,2.0,1,750.0,145.0,4,0,1,0.8283352941176474,97
1247,85.0,1,1.0,1,94112,2,2,1.0,1.0,1,0.0,0.0,2,0,2,0.7366756345177662,87
1248,100.0,0,3.0,1,94127,1,2,1.5,3.0,1,500.0,75.0,30,0,1,0.7925500000000001,28
1249,250.0,1,2.0,1,94134,2,1,1.0,4.0,1,500.0,150.0,3,1,2,0.7759032258064518,34
1250,250.0,0,3.0,1,94127,1,2,1.5,4.0,1,500.0,100.0,30,0,1,0.8074,28
1251,124.0,1,32.0,1,94102,1,1,1.0,1.0,1,500.0,125.0,30,1,1,0.88235,97
1252,170.0,0,3.0,1,94109,1,1,1.0,3.0,1,5000.0,120.0,90,1,1,0.5173333333333333,100
1253,145.0,1,3.0,1,94117,2,2,1.0,1.0,1,0.0,0.0,1,0,3,0.6633450000000002,97
